-4.931841795013467618e+02,-3.531443880378386666e+02,1.562272281209124856e+02
-3.757522122583374085e+02,7.140590116823042877e+01,8.656177876477937616e+01
-1.047854440214357474e+01,-4.889960480951871347e+01,6.691437469638081836e+01
8.412093663461863571e+02,6.287468237596812060e+02,9.818621319405113468e+01
-6.761601481772174793e+02,-7.708924100963910178e+02,1.787701793988051691e+02
5.530535851868823016e+01,1.953691649324624677e+02,7.923318899538304549e+01
5.409754371255710339e+02,-9.131191615077898405e+02,1.719794308280030464e+02
-6.493447642140519065e+02,1.047171783624503121e+02,9.378488277697201170e+01
-8.459658111262673401e+02,4.037730115310489509e+02,9.782650531766155666e+01
-3.239454435060540050e+02,-9.663289121696744814e+02,1.739620072614644073e+02
-9.115050695188862164e+02,-2.478963067174133528e+02,9.913855854516852162e+01
-7.413938594854856774e+02,-5.553659317612926998e+02,1.685250122907987134e+02
5.858309118353148506e+02,-3.070496217844615785e+02,9.104917638229400723e+01
9.777528855867294624e+02,-1.735981202600081019e+02,9.398562283230833714e+01
-8.730789481965643972e+02,-8.369560251135117142e+02,1.712915837159981720e+02
5.642661236102479734e+02,-1.593758505134796906e+02,8.770074736105911484e+01
2.392279775942227502e+02,1.357528747578511457e+02,8.296596824014075366e+01
-5.208783682010522398e+02,-7.216193740686085221e+02,1.702536183425298191e+02
7.727729219029257592e+02,-6.618905514841455897e+02,1.716347161250218392e+02
1.078279911954460601e+02,-4.036772810993269900e+02,2.412392637745335264e+02
6.806467910414259848e+01,4.196727314172659362e+02,8.880251720327301257e+01
4.738217199705212579e+02,2.051242313317849266e+02,8.692878567916740451e+01
3.375035792880785266e+02,-1.068673489392404292e+02,8.481351171440249459e+01
-5.902587541841475272e+00,-6.144074784655501844e+02,1.618612590914414966e+02
8.783361930815341339e+02,-9.274304563106893795e+01,9.188682171793934117e+01
3.050435057295164256e+02,-9.550766608113092104e+01,8.235473823153937190e+01
-7.510972238769036267e+02,-6.733616937485209064e+02,1.726259798134258858e+02
2.035406278721023625e+02,-4.235732248869663863e+02,2.345049373907704933e+02
4.600207143171852522e+02,-6.470990135751297885e+02,1.704944828254614038e+02
-4.835335932363302618e+02,7.045879533460283710e+02,2.099771968012044567e+02
-5.485178718850014548e+02,4.875627937000987799e+02,2.074731068204293649e+02
5.702606869687206199e+02,8.942567695707804205e+02,9.649146926882431785e+01
-8.585263434817313737e+02,9.987410116657484878e+02,1.359587257367441566e+02
9.916993204646070126e+02,8.235098416685533493e+02,1.018257711586187355e+02
-8.691479897198751132e+02,6.093571807500830317e+01,9.112636584088592429e+01
-1.806659534083361223e+02,7.109268558237018851e+02,2.060376913208415885e+02
6.169387511810549540e+02,-2.598251009886442944e+02,9.218178030211785767e+01
9.513143034733731156e+02,4.160263686340397271e+02,9.480683545602619233e+01
-6.806761551562569821e+02,-7.112904180658290443e+02,1.663451370146734121e+02
1.515895058492378098e+02,-4.443121679954296042e+02,2.381805328907305466e+02
9.768166965576175471e+02,3.411801190756742699e+02,9.829560795895783087e+01
-9.680222323633500991e+02,-1.450490004718068064e+02,8.973440303741168123e+01
-7.697097935451306512e+02,8.224104777661819980e+02,1.393653036736005504e+02
-1.074989987404437670e+02,-2.534290542375910036e+02,2.304786720364786845e+02
-2.712680893212560136e+02,-3.928762654505595151e+02,2.340517407307072233e+02
-4.662853303855633840e+02,-5.356878397441965944e+02,1.682016449126898294e+02
2.634122659187420936e+02,-2.316924775037951747e+02,2.291311732419609939e+02
5.808442425063516339e+02,-2.608644841259448981e+02,8.863147143128605876e+01
-9.656522440893131716e+02,6.901224688775098457e+02,1.344456787724117817e+02
3.771409721616796560e+02,-6.022012095645932277e+02,1.652381727815509294e+02
1.051818267892832353e+02,-3.031911870286949693e+02,2.344882343136427494e+02
-1.560922911075201966e+02,1.333145901396919442e+02,8.061310193302868754e+01
-5.850271771508646452e+02,5.041302870390809403e+02,2.064899132355525353e+02
-5.434394984916466456e+02,3.826344654313575688e+02,9.220398571064359317e+01
3.120827827281032114e+02,-2.963809594316475682e+02,2.317897675509293549e+02
9.709407441223758042e+02,-4.586760805214291850e+02,9.462680406238025910e+01
4.241900658815687279e+02,2.289568766231080303e+02,8.723642546455995728e+01
1.366804564547827852e+02,-3.177952743210465769e+02,2.356178378113416159e+02
-1.497762292400350859e+01,-5.390842393727941726e+02,2.443711444603755751e+02
9.156289645934234613e+02,8.209913832941955434e+02,9.895705108538808759e+01
-2.033761220864709287e+02,1.015238953653603318e+02,8.015414039464269536e+01
7.907779381374817831e+02,-6.529249882971568013e+02,1.774524379676901447e+02
5.232317203243781023e+02,-2.359346144788334527e+02,9.031909535812688716e+01
5.943321082220680864e+02,1.735050961949562520e+02,9.266835755746153325e+01
9.052421913449771296e+01,-7.734730691330066747e+02,1.692034825722423648e+02
-7.157673115294338686e+02,5.326798806326984277e+02,1.346903864972246083e+02
-1.323084093100943619e+02,4.734116598675290675e+02,2.019924818296306341e+02
9.675257141147081938e+02,8.568572714617183692e+02,9.662051423838907738e+01
9.914572711335298436e+02,8.380359814359261463e+02,9.371873061820772932e+01
-5.949020158536495728e+02,-3.570514969300115808e+02,1.707736299692036255e+02
-6.330416863689526963e+02,5.287114034839479473e+02,1.329718954892113061e+02
6.025074014058475314e+02,-9.020021040982994691e+02,1.796653073888456902e+02
4.099521748366075258e+01,2.603714100816561086e+02,8.102872267755988389e+01
-6.859238086742311680e+02,7.071157960324081841e+02,1.322399939269186575e+02
4.393489158890218249e+01,4.549587689763305889e+02,8.780321142328777739e+01
8.662167126962756356e+02,7.409966445360976195e+02,9.839951008453996906e+01
-3.666148669857787468e+02,-6.026348771942564326e+02,1.700955223049997471e+02
2.532037878604913601e+02,-2.617562777808650480e+02,2.353726668736628653e+02
-1.405758383134489975e+02,4.656874895231244409e+02,2.001940690082215042e+02
